payment_type,date,year,total_fare,total_tips,total_tolls,total_extras,trip_total,total_trp_miles,total_trip_minutes
Cash,2022-06-09,2022,135413,262.93,7,15327.510000000002,151225.43999999994,29279.849999999897,124902.6333333337
Cash,2022-06-10,2022,177610.30999999997,193.07999999999996,14.02,12751.200000000003,190857.71000000008,32854.699999999961,118646.89999999989
Cash,2022-06-11,2022,99102.3100000001,181.23999999999998,11.05,10931.460000000001,110532.70999999976,26528.629999999986,98557.633333333186
Cash,2022-06-12,2022,203151.01000000007,298.54000000000008,10.96,13239.19,217002.45000000062,30985.679999999909,98299.250000000087
Cash,2022-06-13,2022,137543.22999999998,207.72,6,15833.64,153814.83999999994,30719.199999999943,120114.28333333322
Cash,2022-06-14,2022,127389.38999999997,387.97999999999996,19.299999999999997,15512.61,143539.52999999977,34179.269999999917,136994.36666666664
Cash,2022-06-15,2022,129019.66000000003,412.53000000000009,4431.7300000000005,18209.52,152307.44,31559.119999999875,121325.38333333323
Cash,2022-06-16,2022,121303.64000000001,194.61,13.89,17385.64,139128.87999999983,32435.259999999907,137560.95000000033
Cash,2022-06-17,2022,134825.8,195.29999999999998,17.4,14423.979999999998,149704.53,33646.559999999896,137865.14999999979
Cash,2022-06-18,2022,109784.89999999995,97.75,4359.9400000000005,15331.68,129755.61999999972,26946.399999999907,102850.81666666684
Cash,2022-06-19,2022,152331.18999999994,225.62000000000003,20,11523.050000000001,164300.71000000002,29113.269999999902,101844.26666666675
Cash,2022-06-20,2022,102668.49999999996,213.29,21.450000000000003,14754.509999999998,117848.98999999979,28102.839999999956,101188.4833333336
Cash,2022-06-21,2022,148026.05999999985,194.73000000000002,6.5,22927.790000000005,171345.02999999985,27865.96999999995,108142.2
Cash,2022-06-22,2022,142399.14999999997,265.5,19.67,18925.85,161833.77000000014,28177.430000000004,111435.08333333365
Cash,2022-06-23,2022,128501.97999999988,224.07,4452.69,27029.269999999997,160442.50999999986,34454.809999999954,137978.2666666666
Cash,2022-06-24,2022,156908.15999999995,237.09000000000003,26,15932.919999999998,173352.32000000039,32243.309999999838,132471.73333333325
Cash,2022-06-25,2022,99094.709999999934,63.85,7.4,26665.14,126133.91999999965,26303.529999999948,102518.63333333321
Cash,2022-06-26,2022,163953.2300000001,322.12,3,16131.420000000002,180624.27000000025,30921.339999999956,107284.6666666669
Cash,2022-06-27,2022,159321.63999999996,118.99000000000001,17.9,11752.07,171390.49999999991,28275.779999999912,104856.21666666666
Cash,2022-06-28,2022,153918.64999999994,230.10999999999999,1,18822.67,173222.53000000017,30178.979999999949,118971.75000000023
Cash,2022-06-29,2022,109288.39999999995,174.04,69.9,15831.650000000001,125592.13999999966,29372.300000000025,116922.89999999991
Cash,2022-06-30,2022,112995.67999999992,140.83,17,18519.43,131919.20999999961,29534.229999999974,125797.86666666598
Cash,2022-07-01,2022,177160.24999999991,191.49,14.5,20855.639999999996,198473.43000000011,33323.389999999927,129458.29999999971
Cash,2022-07-02,2022,97450.749999999971,113.32000000000001,12.6,11830.58,109649.04999999971,26270.369999999995,101677.78333333359
Cash,2022-07-03,2022,83236.57,66.300000000000011,3.4,8456.16,91984.7299999998,21856.909999999967,77740.133333333433
Cash,2022-07-04,2022,71672.020000000019,90.050000000000011,13.81,11803.769999999999,83729.799999999886,20758.269999999968,62642.933333333254
Cash,2022-07-05,2022,115666.75,119.97999999999999,8.49,14412.6,130399.48999999977,26747.41999999998,105269.06666666693
Cash,2022-07-06,2022,107578.71000000004,128.16,9.3,10266.460000000001,118142.52999999984,26571.839999999924,99928.949999999983
Cash,2022-07-07,2022,125457.26999999997,145.27999999999997,13.35,9140.880000000001,134998.67999999973,28794.789999999994,110594.90000000005
Cash,2022-07-08,2022,118364.99000000005,104.60999999999997,7,11502.270000000002,130226.51999999979,27301.649999999834,112570.91666666685
Cash,2022-07-09,2022,95752.099999999962,148.47000000000003,22.8,11447.380000000001,107651.54999999964,26387.839999999997,97458.7333333332
Cash,2022-07-10,2022,125545.17999999996,229.26,15.91,11270.75,137287.79999999981,27673.599999999977,100117.51666666668
Cash,2022-07-11,2022,130537.19999999988,194.06000000000003,35,14688.159999999998,145681.51999999987,30101.320000000003,108028.54999999996
Cash,2022-07-12,2022,123618.19999999984,165.79000000000002,21.81,11685.72,135812.81999999989,30658.299999999967,114626.53333333305
Cash,2022-07-13,2022,112521.57999999993,235.93,4.98,10331.65,123421.63999999991,29353.869999999872,118251.6166666666
Cash,2022-07-14,2022,155095.38999999996,191.97000000000003,5.9,10741.229999999998,166309.55999999994,30776.039999999964,127590.80000000022
Cash,2022-07-15,2022,149462.46000000005,286.42999999999989,87.89,17846.25,168106.03000000006,30364.029999999973,131313.23333333325
Cash,2022-07-16,2022,100175.32999999999,138.09,6669.8099999999995,15374.24,122770.46999999996,27565.509999999969,105136.58333333356
Cash,2022-07-17,2022,98232.939999999959,179.70999999999995,12.500000000000002,11740.260000000002,110510.90999999987,28758.899999999987,88927.583333333358
Cash,2022-07-18,2022,113170.44999999994,235.91999999999996,18.9,12931.030000000002,126579.7999999999,29972.519999999979,106229.79999999981
Cash,2022-07-19,2022,116216.47999999991,145.3,5.62,16271.76,132909.40999999989,26942.48999999998,110614.99999999977
Cash,2022-07-20,2022,146727.43999999986,206.95000000000002,30.4,10754.68,158141.96999999977,29656.499999999898,111967.43333333354
Cash,2022-07-21,2022,122545.82999999997,294.07,13.46,14722.68,138031.03999999995,28723.310000000012,120667.33333333352
Cash,2022-07-22,2022,155280.64000000007,172.91000000000003,16.4,14362.26,170169.71000000002,33984.110000000073,139733.51666666643
Cash,2022-07-23,2022,98733.779999999984,154.98,3.9,12160.810000000001,111381.96999999999,26531.239999999958,103968.49999999988
Cash,2022-07-24,2022,103365.11999999997,159.65,25.4,13257.54,117127.70999999999,29635.309999999939,92586.183333333393
Cash,2022-07-25,2022,124348.34999999993,170.54,32.9,15756.929999999998,140587.21999999994,33786.609999999957,117863.38333333338
Cash,2022-07-26,2022,117866.62999999992,241.01000000000002,11.5,19133.26,137612.39999999994,31521.670000000089,118803.05000000031
Cash,2022-07-27,2022,112037.62999999999,252.65000000000006,19.5,11445.29,124067.56999999996,29592.689999999911,120120.4000000002
Cash,2022-07-28,2022,117438.31999999999,281.47,10.1,13307.27,131475.16000000003,31181.820000000003,126955.80000000002
Cash,2022-07-29,2022,118709.99999999994,135.57999999999998,23.5,14471.9,133698.47999999995,31318.249999999858,124501.79999999973
Cash,2022-07-30,2022,93159.420000000013,80.1,4487.54,15997.85,114067.41000000002,25046.930000000011,96895.4333333335
Cash,2022-07-31,2022,87821.5,90.59,9.9,10870.68,99072.67,24569.159999999996,86093.900000000052
Cash,2022-08-01,2022,105819.69999999998,159.91,9.4,11074.669999999998,117349.99999999997,28181.729999999992,107500.6999999999
Cash,2022-08-02,2022,93841.790000000008,143.08,16.5,8471.68,102741.05000000002,24795.460000000028,100153.28333333335
Cash,2022-08-03,2022,102682.74999999996,202.50000000000003,4,11009.829999999998,114121.57999999996,27746.819999999971,105755.59999999989
Cash,2022-08-04,2022,126864.93000000001,277.16,691.99999999999989,20531.68,148680.85999999996,34022.029999999962,125335.08333333342
Cash,2022-08-05,2022,132651.45999999993,292.91,13.77,25180.92,158544.05999999997,35297.179999999949,145581.40000000023
Cash,2022-08-06,2022,113277.33999999997,177.25000000000003,7,21675.649999999998,135542.73999999996,30706.730000000032,112130.1166666669
Cash,2022-08-07,2022,108901.80000000002,119.85,6.6400000000000006,23414.72,132844.01,31137.270000000008,99906.049999999886
Cash,2022-08-08,2022,117531.12999999999,165.95000000000002,26.299999999999997,20392.21,138513.59000000003,32338.039999999964,116406.8166666669
Cash,2022-08-09,2022,107639.05999999997,97.259999999999991,6.3,12092.02,120207.13999999997,28474.840000000055,113984.48333333347
Cash,2022-08-10,2022,105882.54999999994,207.97000000000006,10.6,19391.4,125842.58999999992,27494.519999999957,120999.51666666652
Cash,2022-08-11,2022,110424.37,200,2.8899999999999997,15982.41,126967.73999999999,29423.34999999994,117603.43333333361
Cash,2022-08-12,2022,111206.55999999998,195.98999999999998,0,10382.27,122228.16999999997,29313.810000000005,117912.98333333321
Cash,2022-08-13,2022,100122.37999999999,100.1,4.5,15129.57,115751.54999999999,27055.819999999989,100189.59999999999
Cash,2022-08-14,2022,92172.159999999989,100.25000000000001,13.9,10625.800000000001,103202.11000000002,26121.460000000094,82830.583333333314
Cash,2022-08-15,2022,108202.97000000003,204.54000000000002,8.9,10734.21,119444.72,29771.049999999977,108716.4833333334
Cash,2022-08-16,2022,102731.83999999997,99.86999999999999,1.5,9735.99,112876.69999999997,27719.059999999969,110528.69999999998
Cash,2022-08-17,2022,117058.89999999989,104.55,44.6,10451.9,127989.09999999993,32896.269999999939,116779.09999999996
Cash,2022-08-18,2022,122664.25000000004,165.14,16.2,14085.480000000001,137293.57000000007,31473.820000000043,125029.0499999999
Cash,2022-08-19,2022,119941.87,111.79999999999998,8.4,11313.06,131787.63,31077.619999999981,130970.73333333318
Cash,2022-08-20,2022,100539.60000000002,172.26999999999998,0,15226.439999999999,116318.31000000003,26988.709999999959,109353.56666666664
Cash,2022-08-21,2022,94755.480000000025,172.64,10.73,11460.600000000002,106766.95000000001,27011.810000000012,95547.4666666667
Cash,2022-08-22,2022,112684.05000000006,161.13,10,13406.74,126564.42000000006,30436.119999999923,120147.25000000026
Cash,2022-08-23,2022,112282.89999999997,175.12,24.99,17566.63,130342.13999999998,29686.909999999905,121264.74999999983
Cash,2022-08-24,2022,107443.81000000004,191.62000000000003,30.7,10745.17,118816.37000000001,30163.619999999984,116353.78333333317
Cash,2022-08-25,2022,112139.28000000001,286.23999999999995,6.8,9742.52,122509.84000000001,30012.769999999917,120595.43333333358
Cash,2022-08-26,2022,108376.84999999999,104.22000000000001,11.4,10300.92,119178.88999999997,28103.020000000048,115097.8499999999
Cash,2022-08-27,2022,85982.340000000026,109.90999999999998,5668.55,12718.59,104811.89,22802.890000000036,85746.300000000047
Cash,2022-08-28,2022,86165.069999999978,99.94,70.16,18290.760000000002,105028.93000000001,27989.660000000025,84701.66666666657
Cash,2022-08-29,2022,102620.71999999996,164.26,5.9,11319.359999999997,114417.73999999993,27815.809999999976,104510.21666666665
Cash,2022-08-30,2022,104681.14000000007,127.83000000000001,9,10476.24,115599.78000000001,27527.000000000065,113096.56666666668
Cash,2022-08-31,2022,98834.76999999999,127.03,9.8099999999999987,7307.75,106571.85999999999,25647.86,110836.04999999986
Cash,2022-09-01,2022,106872.31000000003,107.82000000000001,4458.11,14970.82,126721.55999999992,28793.670000000031,121928.08333333331
Cash,2022-09-02,2022,110737.50000000004,84.59,5.8,10599.52,121761.01000000004,29268.359999999993,117096.71666666695
Cash,2022-09-03,2022,89937.480000000025,61.230000000000004,6.9,9773.26,100253.82,23897.179999999989,94603.16666666673
Cash,2022-09-04,2022,86442.209999999992,107.86,6.5,8054.1900000000005,95015.760000000024,21522.219999999998,82772.3
Cash,2022-09-05,2022,82828.139999999956,122.85999999999999,6.25,8879.2,92048.949999999968,24426.270000000008,72035.049999999916
Cash,2022-09-06,2022,105798.69999999998,187.75,7,11350.59,117631.04,30580.750000000007,109939.98333333341
Cash,2022-09-07,2022,107257.04999999996,198.93999999999997,1468.0400000000002,16969.059999999998,126168.08999999998,27667.269999999946,113218.65000000005
Cash,2022-09-08,2022,110042.6,236.57000000000002,4.45,8478.99,119093.11000000003,28943.419999999878,120723.0833333332
Cash,2022-09-09,2022,119251.30000000002,142.04999999999998,30.130000000000003,15142.69,134956.66999999993,31333.469999999961,126351.18333333328
Cash,2022-09-10,2022,104447.51999999999,177.90000000000003,206.96999999999994,9796.4999999999982,115128.8899999999,29187.819999999942,115060.78333333315
Cash,2022-09-11,2022,105335.20000000001,216.35000000000002,34.980000000000004,12035.640000000001,118042.66999999998,29293.269999999931,98477.48333333341
Cash,2022-09-12,2022,132195.86999999994,315.99,122.32000000000006,17494.230000000003,150588.61999999991,37411.0899999999,135243.55
Cash,2022-09-13,2022,122798.07000000004,333.37000000000006,25.77,12677.050000000001,136235.26,32397.859999999884,131929.40000000023
Cash,2022-09-14,2022,134172.22,329.07000000000005,30.25,11611.179999999998,146607.71999999991,35103.94999999991,148508.20000000013
Cash,2022-09-15,2022,127863.43999999996,313.92,103.17,11898.18,140649.20999999996,34079.899999999943,146598.43333333338
Cash,2022-09-16,2022,132742.28999999995,291.94000000000005,48.05,14363.689999999999,147920.96999999994,35462.7499999999,154610.38333333368
Cash,2022-09-17,2022,98836.750000000029,166.58,95.72,9154.9000000000015,108663.95000000001,26862.709999999959,110013.84999999992
Cash,2022-09-18,2022,107120.60999999994,316.14000000000004,54.08,11523.14,119389.46999999997,30053.399999999994,102401.31666666664
Cash,2022-09-19,2022,113485.44999999994,178.53000000000003,46.16,11296.5,125362.13999999994,31422.019999999939,111819.38333333333
Cash,2022-09-20,2022,112708.91999999991,374.65,44.29,10447.29,123990.14999999985,29841.120000000032,119185.66666666672
Cash,2022-09-21,2022,115496.67999999995,190.87,31.770000000000003,10596.78,126686.09999999992,30721.309999999932,121456.33333333301
Cash,2022-09-22,2022,116244.48999999996,201.85,5614.87,10534.160000000002,133012.71999999997,30933.259999999944,131473.28333333353
Cash,2022-09-23,2022,116194.73999999999,252.06000000000003,48.73,10622.52,127695.55,31158.379999999859,124138.68333333342
Cash,2022-09-24,2022,92957.36,68.28,20.42,8462.5399999999991,101888.59999999998,24125.67000000002,89086.4333333333
Cash,2022-09-25,2022,87563.869999999952,125.93,61.359999999999992,8864.66,97085.819999999949,24640.81999999992,84951.916666666628
Cash,2022-09-26,2022,98713.009999999966,82.75,33.029999999999994,9152.4000000000015,108261.18999999994,27432.999999999945,101620.10000000003
Cash,2022-09-27,2022,106284.39999999998,124.64999999999999,180.04000000000002,9134.3,116055.83999999992,28360.529999999962,117443.08333333328
Cash,2022-09-28,2022,109259.81999999995,319.21,28.119999999999997,8357.9800000000014,118375.12999999989,28911.720000000012,117563.38333333327
Cash,2022-09-29,2022,128513.16999999988,283.84000000000003,45.739999999999995,13614.52,142955.26999999996,33433.25,138275.49999999971
Cash,2022-09-30,2022,132901.47999999998,320.68,69.759999999999991,11235.11,145154.52999999997,33131.559999999954,153593.59999999983
Cash,2022-10-01,2022,89542.099999999977,112.42999999999998,10.52,7731.01,98013.009999999966,22903.140000000043,106876.13333333348
Cash,2022-10-02,2022,125238.90999999997,145.81000000000003,167.04,15501.960000000001,141619.21999999991,36812.390000000007,122463.73333333364
Cash,2022-10-03,2022,105486.22999999995,158.07,43.46,12785.75,118944.00999999997,29278.340000000058,107583.51666666672
Cash,2022-10-04,2022,101498.27000000002,117.8,120.60000000000002,7394.3600000000006,109496.02999999996,27144.989999999947,100866.26666666658
Cash,2022-10-05,2022,101084.77999999996,125.99000000000001,30.840000000000003,8292.8,109885.90999999989,26418.18,111734.40000000011
Cash,2022-10-06,2022,126549.11999999992,156.02999999999997,30.68,14912.89,141993.71999999994,32501.739999999889,140617.23333333337
Cash,2022-10-07,2022,137388.74999999997,290.97,4580.3399999999992,17573.6,160533.65999999992,39551.559999999925,156835.78333333344
Cash,2022-10-08,2022,101018.7,134,128.99,11431.619999999999,113265.81000000001,27301.300000000028,107036.95
Cash,2022-10-09,2022,95206.97000000003,134.85,4471.5999999999995,14224.410000000002,114477.83000000002,27482.389999999952,87313.150000000212
Cash,2022-10-10,2022,118871.89,262.39000000000004,203.51999999999998,12242.89,132086.19000000003,33645.590000000018,123225.61666666644
Cash,2022-10-11,2022,125517.35999999987,366.50999999999993,25.6,10147.8,136553.31999999986,33545.200000000033,154312.56666666694
Cash,2022-10-12,2022,115644.39999999997,252.12,51.929999999999993,9870.0999999999985,126272.64999999994,30088.630000000023,128314.75000000004
Cash,2022-10-13,2022,118101.34000000001,389.40000000000003,62.55,10842.66,129820.95000000004,31359.129999999896,138530.55000000002
Cash,2022-10-14,2022,124053.26999999997,247.09,53.230000000000004,10971.14,135940.23,32195.079999999907,135375.84999999998
Cash,2022-10-15,2022,86677.250000000029,56.029999999999994,88.509999999999991,8231.5,95598.29,23405.059999999961,91351.51666666659
Cash,2022-10-16,2022,89948.29,143.1,42.5,9538.91,100065.79999999997,26361.919999999969,83805.33333333327
Cash,2022-10-17,2022,99528.959999999977,209.32999999999998,49.93,8420.5,108529.24999999999,27246.239999999983,99562.19999999975
Cash,2022-10-18,2022,103813.32000000004,131.34,32.44,11601.490000000002,115928.59000000003,25843.81,99548.550000000017
Cash,2022-10-19,2022,104100.64,200.22,16.06,8507.7400000000016,113237.16,28414.729999999934,107511.28333333328
Cash,2022-10-20,2022,113140.21999999997,259.78999999999996,53.8,9850.77,123722.58,30454.659999999967,122700.6833333332
